ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SKT,Sky Network Television Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,"191,124,910.00","256,595,951.00","273,636,787.00","330,641,745.00","390,205,643.00","427,571,280.00","416,792,386.00","371,522,333.00","375,520,308.00","1,495,872,193.00","1,614,676,643.00","1,455,036,878.00","1,506,917,444.00","1,551,154,533.00","1,498,154,867.00","1,536,658,836.00","1,600,785,948.00","1,733,453,210.00","1,719,515,672.00"
SSR,Southern Star Group Limited,Annual Ratio Analysis - ROE, , , , , , , ,33.68%,25.56%,11.81%,4.89%,15.39%,31.92%,9.72%, , , , , , , , , , , , 
SSR,Southern Star Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"95,951,000.00","134,776,000.00","143,996,000.00","143,078,000.00","81,203,000.00","221,622,000.00","104,456,000.00", , , , , , , , , , , , 
SSR,Southern Star Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"9,881,000.00","10,376,000.00","5,456,000.00","-25,775,000.00","4,438,000.00","44,681,000.00","5,754,000.00", , , , , , , , , , , , 
SSR,Southern Star Group Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"30,276,000.00","43,658,000.00","46,275,000.00","23,403,000.00","28,938,000.00","56,532,000.00","59,222,000.00", , , , , , , , , , , , 
SSR,Southern Star Group Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"72,794,000.00","126,040,000.00","176,161,000.00","134,116,000.00","222,423,000.00","180,840,000.00","152,301,000.00", , , , , , , , , , , , 
STV,Sunraysia Television Limited,Annual Ratio Analysis - ROE,45.05%,16.77%,4.88%,4.57%,3.89%,3.35%,10.19%,11.69%,13.26%,13.18%,13.40%,10.34%,-3.28%,0.47%,4.29%,5.03%,-4.08%,-0.04%, , , , , , , , 
STV,Sunraysia Television Limited,Annual Profit and Loss - Operating Revenue,"63,500,000.00","55,477,000.00","56,518,000.00","55,544,000.00","57,205,000.00","60,070,000.00","65,008,000.00","69,567,000.00","78,703,000.00","81,481,000.00","85,583,000.00","80,412,000.00","77,885,000.00","83,409,000.00","93,787,000.00","96,813,000.00","92,255,000.00","3,000.00", , , , , , , , 
STV,Sunraysia Television Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"5,404,000.00","2,899,000.00","3,278,000.00","4,037,000.00","4,121,000.00","3,263,000.00","5,338,000.00","6,206,000.00","7,919,000.00","8,843,000.00","10,098,000.00","8,476,000.00","-2,570,000.00","364,000.00","3,449,000.00","4,135,000.00","-3,071,000.00","67,622,000.00", , , , , , , , 
STV,Sunraysia Television Limited,Annual Balance Sheet - Total Equity,"15,218,000.00","17,290,000.00","51,412,000.00","53,589,000.00","55,453,000.00","44,295,000.00","48,119,000.00","53,068,000.00","59,730,000.00","67,088,000.00","75,348,000.00","81,996,000.00","78,283,000.00","78,076,000.00","80,382,000.00","82,232,000.00","75,303,000.00","143,821,000.00", , , , , , , , 
STV,Sunraysia Television Limited,Annual Balance Sheet - Total Assets,"103,192,000.00","98,108,000.00","99,976,000.00","100,984,000.00","103,905,000.00","105,178,000.00","111,629,000.00","114,340,000.00","120,243,000.00","119,617,000.00","118,672,000.00","122,001,000.00","131,442,000.00","129,099,000.00","134,418,000.00","130,118,000.00","112,027,000.00","164,864,000.00", , , , , , , , 
SWM,Seven West Media Limited,Annual Ratio Analysis - ROE, , ,8.26%,29.76%,63.69%,61.92%,58.75%,55.26%,56.91%,25.89%,57.98%,50.10%,42.43%,38.23%,42.83%,47.00%,74.50%,130.66%,139.16%,143.21%,73.71%,5.63%,8.66%,8.12%,8.15%,17.50%
SWM,Seven West Media Limited,Annual Profit and Loss - Operating Revenue, , ,"100,589,000.00","216,272,000.00","234,422,000.00","262,614,000.00","295,703,000.00","296,289,984.00","305,100,000.00","318,115,008.00","329,931,000.00","319,030,000.00","295,913,000.00","317,373,000.00","347,228,000.00","371,621,000.00","394,670,000.00","445,788,000.00","469,929,000.00","417,561,000.00","408,190,000.00","725,691,000.00","1,937,107,000.00","1,866,457,000.00","1,844,920,000.00","1,740,296,000.00"
SWM,Seven West Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"15,114,000.00","62,791,000.00","57,330,000.00","47,119,000.00","47,854,000.00","49,434,000.00","69,075,000.00","62,383,000.00","91,936,000.00","66,581,000.00","51,248,000.00","64,014,000.00","79,522,000.00","90,559,000.00","69,264,000.00","53,968,000.00","109,935,000.00","87,244,000.00","96,223,000.00","115,122,000.00","226,889,000.00","-69,758,000.00","149,188,000.00","-1,887,377,000.00"
SWM,Seven West Media Limited,Annual Balance Sheet - Total Equity, , ,"186,526,000.00","211,009,000.00","92,049,000.00","76,091,000.00","82,110,000.00","91,192,000.00","101,128,000.00","233,005,000.00","117,695,000.00","121,708,000.00","130,943,000.00","174,046,000.00","190,389,000.00","195,154,000.00","144,306,000.00","85,611,000.00","92,380,000.00","67,803,000.00","130,551,000.00","2,511,479,000.00","2,619,393,000.00","2,863,878,000.00","2,897,160,000.00","1,194,992,000.00"
SWM,Seven West Media Limited,Annual Balance Sheet - Total Assets, , ,"321,516,000.00","337,190,000.00","338,108,000.00","316,229,000.00","332,973,000.00","343,922,000.00","369,979,000.00","498,023,992.00","381,798,000.00","382,628,000.00","372,583,000.00","385,415,000.00","398,863,000.00","560,069,000.00","635,851,000.00","639,867,000.00","482,521,000.00","447,556,000.00","441,290,000.00","5,087,812,000.00","5,038,589,000.00","4,866,038,000.00","4,609,839,000.00","2,605,992,000.00"
SXL,Southern Cross Media Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%,0.55%,5.12%,3.81%,6.45%,3.90%,4.66%,6.53%,6.47%,6.56%,6.92%
SXL,Southern Cross Media Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , ,--,"175,679,000.00","400,242,000.00","664,450,000.00","524,313,000.00","404,673,000.00","485,503,000.00","681,718,000.00","636,993,000.00","635,457,000.00","604,859,000.00"
SXL,Southern Cross Media Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00,"16,273,000.00","22,059,000.00","256,798,000.00","-84,568,000.00","-82,676,000.00","53,298,000.00","95,022,000.00","96,111,000.00","-296,008,000.00","-284,950,000.00"
SXL,Southern Cross Media Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"820,400,000.00","806,467,000.00","763,111,000.00","965,796,000.00","843,123,000.00","1,032,389,000.00","1,498,999,000.00","1,534,370,000.00","1,566,136,000.00","1,213,610,000.00","936,772,000.00"
SXL,Southern Cross Media Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"847,600,000.00","2,227,603,000.00","2,053,157,000.00","2,171,799,000.00","2,010,171,000.00","1,395,831,000.00","2,398,324,000.00","2,474,866,000.00","2,463,032,000.00","2,013,662,000.00","1,738,315,000.00"
TEN,Ten Network Holdings Limited,Annual Ratio Analysis - ROE,16.68%,4.05%,-7.60%,2.01%,13.02%,35.47%,35.60%,79.94%,1.95%,6.79%,7.48%,2.31%,19.00%,8.33%,15.67%,17.67%,13.29%,10.62%,11.69%,5.85%,10.73%,9.22%,2.16%,-0.57%,-16.08%,-12.29%
TEN,Ten Network Holdings Limited,Annual Profit and Loss - Operating Revenue,"29,181,000.00","27,666,000.00","25,309,000.00","27,035,000.00","28,634,000.00","20,715,000.00",0.00,0.00,"225,496,992.00","563,628,992.00","602,566,000.00","551,182,000.00","665,555,000.00","729,865,000.00","831,930,000.00","953,195,000.00","889,336,000.00","989,412,000.00","1,003,089,000.00","901,500,000.00","990,472,000.00","998,711,000.00","726,707,000.00","653,893,000.00","625,967,000.00","654,139,000.00"
TEN,Ten Network Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"5,608,000.00","1,400,000.00","-980,000.00","-7,203,000.00","4,970,000.00","14,892,000.00","12,255,000.00","28,195,000.00","28,476,000.00","65,852,000.00","72,514,000.00","15,957,000.00","-159,330,000.00","103,431,000.00","92,434,000.00","122,497,000.00","54,447,000.00","78,523,000.00","274,005,000.00","-89,354,000.00","150,007,000.00","17,651,000.00","-4,200,000.00","-278,122,000.00","-163,469,000.00","-308,450,000.00"
TEN,Ten Network Holdings Limited,Annual Balance Sheet - Total Equity,"33,630,000.00","34,594,000.00","33,614,000.00","32,755,000.00","38,183,000.00","41,990,000.00","34,427,000.00","22,986,000.00","965,498,000.00","965,503,000.00","965,491,000.00","988,093,000.00","791,777,000.00","586,062,000.00","582,664,000.00","606,310,000.00","563,875,000.00","627,328,000.00","766,274,000.00","806,080,000.00","902,300,000.00","807,838,000.00","941,790,000.00","885,813,000.00","719,467,000.00","411,488,000.00"
TEN,Ten Network Holdings Limited,Annual Balance Sheet - Total Assets,"46,789,000.00","53,629,000.00","51,315,000.00","58,921,000.00","56,556,000.00","60,735,000.00","54,642,000.00","43,425,000.00","1,363,217,952.00","1,386,097,952.00","1,465,306,000.00","1,740,762,000.00","1,594,469,000.00","1,542,072,000.00","1,548,302,000.00","1,573,177,000.00","1,618,665,000.00","1,719,565,000.00","1,713,820,000.00","1,595,171,000.00","1,663,842,000.00","1,679,277,000.00","1,674,077,000.00","1,318,849,000.00","1,088,502,000.00","858,753,000.00"
TMP,Tech Mpire Limited,Annual Ratio Analysis - ROE, , , , , , , ,10.42%,3.45%, , , , , , , , , , , , , ,0.00%,-1.38%,-2.04%,-58.45%
TMP,Tech Mpire Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"488,884,000.00","622,351,591.00", , , , , , , , , , , , , ,--,--,--,"11,908,638.00"
TMP,Tech Mpire Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"16,793,145.00","7,108,323.00", , , , , , , , , , , , , ,0.00,"-28,292.00","-54,808.00","-10,331,492.00"
TMP,Tech Mpire Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"161,022,031.00","188,690,330.00", , , , , , , , , , , , , ,"2,429,852.00","2,739,117.00","2,689,103.00","7,124,481.00"
TMP,Tech Mpire Limited,Annual Balance Sheet - Total Assets, , , , , , , ,"830,286,107.00","930,322,827.00", , , , , , , , , , , , , ,"2,429,852.00","2,750,384.00","2,694,580.00","10,555,846.00"
TSG,Total Sport & Entertainment Group Limited,Annual Ratio Analysis - ROE,22.36%,0.19%,-14.66%,-17.17%,0.65%,3.60%,-21.85%,-5.25%,8.75%,0.64%,-2.55%,-358.77%, , , , , , , , , , , , , , 
TSG,Total Sport & Entertainment Group Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,213,000.00","42,000.00","13,137,000.00", , , , , , , , , , , , , , 
TSG,Total Sport & Entertainment Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"163,000.00","27,000.00","-2,728,000.00","-1,502,000.00","-12,000.00","202,000.00","-1,905,000.00","-684,000.00","1,010,000.00","337,000.00","-2,025,000.00","-43,051,000.00", , , , , , , , , , , , , , 
TSG,Total Sport & Entertainment Group Limited,Annual Balance Sheet - Total Equity,"14,456,000.00","14,484,000.00","10,575,000.00","8,107,000.00","8,095,000.00","8,603,000.00","6,857,000.00","12,506,000.00","13,534,000.00","13,375,000.00","48,051,000.00","5,154,000.00", , , , , , , , , , , , , , 
TSG,Total Sport & Entertainment Group Limited,Annual Balance Sheet - Total Assets,"18,697,000.00","16,905,000.00","13,993,000.00","11,914,000.00","13,246,000.00","14,451,000.00","14,089,000.00","15,575,000.00","17,017,000.00","17,125,000.00","57,859,000.00","16,774,000.00", , , , , , , , , , , , , , 
TXT,Text Media Group Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,0.00%,39.59%,15.16%,18.81%,20.71%, , , , , , , , , , , , 
TXT,Text Media Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"27,555,000.00","33,164,000.00","30,920,000.00","31,320,000.00","32,825,000.00","24,647,000.00", , , , , , , , , , , , 
TXT,Text Media Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,0.00,0.00,"-1,875,000.00","2,012,000.00","2,535,000.00","2,441,000.00", , , , , , , , , , , , 
TXT,Text Media Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"13,734,000.00","7,420,000.00","14,409,000.00","9,189,000.00","11,818,000.00", , , , , , , , , , , , 
TXT,Text Media Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"20,606,000.00","13,281,000.00","22,051,000.00","22,573,000.00","21,274,000.00", , , , , , , , , , , , 
VIG,Victor Group Holdings Limited ,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%,88.21%,31.93%
VIG,Victor Group Holdings Limited ,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,"9,150,028.00","10,480,201.00"
VIG,Victor Group Holdings Limited ,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00,"4,003,949.00","3,095,791.00"
VIG,Victor Group Holdings Limited ,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"2,797,000.00","7,782,212.00","9,696,551.00"
VIG,Victor Group Holdings Limited ,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"3,334,000.00","8,796,596.00","10,243,403.00"
VRL,Village Roadshow Limited,Annual Ratio Analysis - ROE,8.71%,8.82%,11.99%,8.74%,10.14%,6.69%,5.09%,4.52%,7.26%,7.86%,5.13%,4.54%,4.12%,13.59%,6.73%,6.68%,1.82%,7.91%,5.26%,8.13%,11.81%,1.87%,10.11%,10.19%,11.10%,10.66%
VRL,Village Roadshow Limited,Annual Profit and Loss - Operating Revenue,"13,140,000.00","30,368,000.00","36,397,000.00","66,566,000.00","146,835,000.00","234,857,000.00","287,056,000.00","381,639,000.00","441,664,000.00","617,256,000.00","623,790,000.00","660,317,000.00","740,145,000.00","1,428,028,000.00","2,160,663,000.00","1,464,303,000.00","1,512,196,000.00","1,510,733,000.00","1,291,955,000.00","1,376,035,000.00","1,250,696,000.00","889,286,000.00","891,779,000.00","901,012,000.00","934,974,000.00","963,561,000.00"
VRL,Village Roadshow Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"3,760,000.00","4,205,000.00","7,821,000.00","11,124,000.00","21,921,000.00","42,944,000.00","64,703,000.00","74,238,000.00","70,066,000.00","21,362,000.00","73,268,000.00","128,520,000.00","75,340,000.00","-11,466,000.00","68,969,000.00","53,752,000.00","-20,946,000.00","66,215,000.00","280,469,000.00","32,352,000.00","117,204,000.00","204,272,000.00","33,771,000.00","51,084,000.00","46,612,000.00","40,234,000.00"
VRL,Village Roadshow Limited,Annual Balance Sheet - Total Equity,"42,108,000.00","48,422,000.00","81,679,000.00","127,332,000.00","198,529,000.00","479,590,000.00","754,999,000.00","830,202,000.00","938,188,000.00","1,017,225,024.00","1,029,254,000.00","1,225,274,000.00","1,201,609,000.00","1,077,993,000.00","948,718,000.00","771,763,000.00","590,326,000.00","585,751,000.00","732,763,000.00","709,081,000.00","686,261,000.00","666,717,000.00","522,811,000.00","572,078,000.00","521,310,000.00","525,643,000.00"
VRL,Village Roadshow Limited,Annual Balance Sheet - Total Assets,"93,181,000.00","132,707,000.00","157,850,000.00","328,934,000.00","442,052,000.00","775,851,000.00","1,126,436,000.00","1,482,497,000.00","1,792,681,024.00","1,954,429,008.00","1,968,549,000.00","2,116,218,000.00","2,191,357,000.00","2,904,651,000.00","2,463,278,000.00","2,271,562,000.00","2,236,380,000.00","2,792,177,000.00","2,177,614,000.00","2,192,460,000.00","2,027,820,000.00","1,472,104,000.00","1,332,768,000.00","1,444,512,000.00","1,412,894,000.00","1,496,316,000.00"
WPP,WPP AUNZ Ltd,Annual Ratio Analysis - ROE, , , ,211.56%,53.53%,80.00%,74.37%,58.06%,16.79%,28.20%,20.31%,19.71%,14.29%,12.00%,12.42%,14.36%,17.13%,16.41%,15.52%,7.60%,11.12%,11.33%,10.40%,11.01%,9.89%,8.39%
WPP,WPP AUNZ Ltd,Annual Profit and Loss - Operating Revenue, , , ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,947,000.00","10,613,000.00","36,026,000.00","84,307,000.00","420,656,000.00","302,671,000.00","272,637,000.00","307,236,000.00","310,734,000.00","351,258,000.00","393,455,000.00","451,902,000.00","474,066,000.00"
WPP,WPP AUNZ Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"1,985,000.00","3,403,000.00","5,837,000.00","6,258,000.00","10,347,000.00","2,283,000.00","8,283,000.00","12,741,000.00","17,456,000.00","25,253,000.00","26,013,000.00","23,418,000.00","33,640,000.00","43,160,000.00","51,718,000.00","28,324,000.00","31,672,000.00","49,446,000.00","50,763,000.00","54,468,000.00","61,654,000.00","57,398,000.00","-44,328,000.00"
WPP,WPP AUNZ Ltd,Annual Balance Sheet - Total Equity, , , ,"1,133,000.00","6,357,000.00","7,296,000.00","8,415,000.00","15,189,000.00","27,190,000.00","29,370,000.00","62,729,000.00","88,562,000.00","176,717,000.00","216,719,000.00","213,848,000.00","224,493,000.00","239,432,000.00","293,930,000.00","280,687,000.00","367,753,000.00","384,439,000.00","396,304,000.00","463,435,000.00","495,898,000.00","525,701,000.00","454,709,000.00"
WPP,WPP AUNZ Ltd,Annual Balance Sheet - Total Assets, , , ,"12,743,000.00","22,639,000.00","24,435,000.00","20,045,000.00","90,260,000.00","29,432,000.00","33,825,000.00","89,436,000.00","100,694,000.00","190,605,000.00","268,346,000.00","307,589,000.00","305,163,000.00","405,089,000.00","628,953,000.00","682,893,000.00","696,029,000.00","728,389,000.00","744,735,000.00","845,941,000.00","902,726,000.00","951,643,000.00","883,089,000.00"
XTD,XTD Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-528.03%,"-35,685.57%",-185.99%,-36.41%,-183.32%
XTD,XTD Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,--,0.00,0.00,--,0.00
XTD,XTD Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"-3,506,389.00","-1,320,723.00","-683,977.00","-329,114.00","-8,943,251.00"
XTD,XTD Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"3,556,393.00","1,328,109.00","3,701.00","367,749.00","903,855.00","4,878,417.00"
XTD,XTD Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"3,556,393.00","1,668,339.00","333,667.00","408,897.00","941,684.00","5,653,689.00"
XTV,XTV Networks Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,-2.64%,-15.29%,-51.91%,-89.99%,-58.53%,"-1,568.68%",-255.97%,-240.78%,-130.76%
XTV,XTV Networks Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,--,--,0.00,0.00,0.00,0.00,0.00,0.00,"511,311.00"
XTV,XTV Networks Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,"-172,647.00","-883,244.00","-1,975,676.00","-1,804,498.00","-1,752,868.00","-7,442,205.00","-804,312.00","-522,156.00","-5,780,556.00"
XTV,XTV Networks Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"6,538,844.00","5,777,735.00","3,806,304.00","2,005,275.00","2,994,615.00","474,426.00","314,221.00","216,858.00","4,420,814.00"
XTV,XTV Networks Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"6,709,519.00","5,944,572.00","3,902,848.00","2,125,406.00","3,216,046.00","783,501.00","514,051.00","310,289.00","5,328,183.00"
