ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SGO,Stream Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SGO,Stream Group Limited,Annual Ratio Analysis - Net Profit Margin,--,-68.86%,-20.93%,-18.03%,8.76%,-17.32%,6.08%,-14.28%,-22.10%,8.54%,3.47%,-2.60%,16.28%,--,-8.16%,-3.88%
SGO,Stream Group Limited,Annual Ratio Analysis - ROE,1.60%,-166.37%,-85.08%,206.98%,10.40%,-58.87%,6.47%,-196.43%,-26.03%,9.88%,3.59%,-2.65%,11.68%,91.77%,-24.45%,-28.30%
SGO,Stream Group Limited,Annual Ratio Analysis - Market Cap.($),"22,110,803.60","3,994,050.22","4,175,597.97","272,201.61","7,976,976.80","6,901,682.97","7,835,268.30","3,544,430.30","2,042,324.43","5,323,099.24","7,623,414.09","8,034,981.90","3,287,038.05","7,487,142.22","30,605,789.20","18,066,678.57"
SKF,Skyfii Ltd,Annual Balance Sheet - Total Equity,"3,306,803.00","477,863.00","83,032.00","7,192,562.00","721,800.00","-246,597.00","7,044,000.00","1,840,000.00","-17,617,000.00","-24,422,000.00","-272,080.00","-107,885.00","-224,981.00","-111,236.00","-277,686.00","4,676,903.00"
SKF,Skyfii Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"3,481,496.00","4,790,494.00","1,105,143.00","2,503,141.00","2,243,300.00","2,935,066.00","726,000.00","4,122,000.00","1,762,000.00",--,"24,377,000.00","25,000.00","3,600.00","77,563.00","24,625.00","722,362.00"
SKF,Skyfii Ltd,Annual Profit and Loss - EBITDA,"-2,198,872.00","-2,971,014.00","-1,368,313.00","-151,872.00","-604,242.00","736,913.00","-812,000.00","-12,950,000.00","-21,572,000.00","-554,000.00","24,144,922.00","-226,448.00","-597,440.00","-265,026.00","-863,966.00","-2,990,252.00"
SKF,Skyfii Ltd,Annual Profit and Loss - EBIT,"-2,485,124.00","-3,233,794.00","-1,530,435.00","-350,132.00","-1,627,762.00","303,837.00","-844,000.00","-13,261,000.00","-21,710,000.00","-554,000.00","24,144,922.00","-226,448.00","-597,440.00","-265,026.00","-863,966.00","-3,001,155.00"
SKF,Skyfii Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,436,763.00","-3,182,315.00","-1,048,313.00","-509,816.00","-6,470,762.00","-2,582,583.00","-565,000.00","-12,968,000.00","-22,279,000.00","-6,805,000.00","24,149,920.00","-224,805.00","-597,296.00","-268,505.00","-849,273.00","-4,789,482.00"
SKF,Skyfii Ltd,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SKF,Skyfii Ltd,Annual Ratio Analysis - Net Profit Margin,-71.44%,-72.17%,-141.74%,-21.94%,-142.36%,9.77%,-104.60%,"-9,005.56%","-5,355.53%",--,--,-899.22%,--,--,--,-332.36%
SKF,Skyfii Ltd,Annual Ratio Analysis - ROE,-73.69%,-665.95%,"-1,842.60%",-7.09%,-439.71%,-47.14%,-9.37%,-704.78%,126.46%,2.26%,"-8,876.04%",208.37%,265.49%,241.38%,314.71%,-46.78%
SKF,Skyfii Ltd,Annual Ratio Analysis - Market Cap.($),"7,389,780.00","1,298,138.34","9,002,700.71","8,887,506.00","4,888,128.30","3,884,823.32","16,971,670.52","6,874,239.96","1,712,124.79","1,498,109.19","1,413,280.26","1,815,810.92","150,973.68","237,892.98","594,983.40","20,478,333.96"
SLX,Silex Systems Limited,Annual Balance Sheet - Total Equity,"16,290,218.00","52,054,754.00","51,521,063.00","49,004,160.00","39,414,478.00","28,162,705.00","20,254,854.00","33,329,443.00","78,892,806.00","78,013,344.00","76,304,356.00","155,335,074.00","120,641,365.00","121,324,256.00","92,085,083.00","57,454,136.00"
SLX,Silex Systems Limited,Annual Profit and Loss - Total Revenue Excluding Int,"15,507,185.00","5,555,053.00","4,095,634.00","3,124,736.00","485,193.00","805,509.00","1,040,451.00","42,136,698.00","19,706,326.00","15,054,383.00","8,287,918.00","33,243,739.00","5,442,920.00","28,439,325.00","28,777,079.00","1,536,241.00"
SLX,Silex Systems Limited,Annual Profit and Loss - EBITDA,"7,216,483.00","-1,823,226.00","-2,348,177.00","-5,770,077.00","-9,095,598.00","-10,143,304.00","-8,949,714.00","12,223,457.00","-11,548,246.00","-5,816,332.00","-18,298,827.00","-28,195,942.00","-20,691,046.00","405,587.00","307,314.00","-4,405,917.00"
SLX,Silex Systems Limited,Annual Profit and Loss - EBIT,"7,148,195.00","-1,924,893.00","-2,449,672.00","-6,487,307.00","-11,059,852.00","-12,889,687.00","-10,875,600.00","10,634,895.00","-12,463,044.00","-6,866,196.00","-20,577,084.00","-35,946,009.00","-23,479,731.00","-2,553,677.00","-18,845,010.00","-4,465,738.00"
SLX,Silex Systems Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"4,929,836.00","-38,664.00","-660,791.00","-4,597,022.00","-9,330,185.00","-11,819,284.00","-10,260,336.00","8,740,919.00","-9,248,155.00","-3,755,608.00","-19,003,652.00","-31,481,766.00","-36,970,624.00","-230,451.00","-29,631,460.00","-35,944,796.00"
SLX,Silex Systems Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SLX,Silex Systems Limited,Annual Ratio Analysis - Net Profit Margin,31.80%,-0.70%,-16.14%,-137.17%,"-2,588.83%","-3,089.94%","-2,071.65%",58.97%,-47.59%,-30.54%,-575.37%,-104.96%,"-24,438.13%",6.12%,"-7,108.89%",--
SLX,Silex Systems Limited,Annual Ratio Analysis - ROE,30.26%,-0.07%,-1.28%,-8.79%,-24.37%,-36.03%,-50.86%,26.31%,-11.72%,-4.81%,-23.70%,-20.10%,-14.69%,0.81%,-17.30%,-3.98%
SLX,Silex Systems Limited,Annual Ratio Analysis - Market Cap.($),"298,313,971.20","568,435,926.96","101,668,992.00","51,608,555.31","109,658,295.78","149,845,148.19","554,898,886.32","1,717,114,321.21","1,155,094,544.80","874,499,280.00","685,738,247.20","496,791,271.24","544,460,790.40","374,548,130.00","197,626,571.44","78,414,975.94"
SM8,Shark Mitigation Systems Pty Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"4,647,728.00"
SM8,Shark Mitigation Systems Pty Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
SM8,Shark Mitigation Systems Pty Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
SM8,Shark Mitigation Systems Pty Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
SM8,Shark Mitigation Systems Pty Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
SM8,Shark Mitigation Systems Pty Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
SM8,Shark Mitigation Systems Pty Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
SM8,Shark Mitigation Systems Pty Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
SM8,Shark Mitigation Systems Pty Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
SMA,SmartTrans Holdings Limited,Annual Balance Sheet - Total Equity,"12,102,249.00","10,770,662.00","9,338,109.00","7,976,165.00","6,054,129.00","6,690,269.00","7,232,197.00","5,223,661.00","6,765,924.00","5,043,599.00","5,303,967.00","3,882,361.00","3,766,561.00","3,955,668.00","-216,594.00","5,954,098.00"
SMA,SmartTrans Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"619,597.00","537,794.00","643,288.00","356,109.00","784,271.00","843,231.00","953,243.00","981,138.00","1,439,599.00","1,679,884.00","1,071,273.00","886,633.00","590,672.00","2,688,014.00","2,344,369.00","4,277,301.00"
SMA,SmartTrans Holdings Limited,Annual Profit and Loss - EBITDA,"-1,672,276.00","-1,619,516.00","-1,432,508.00","-1,312,459.00","-1,792,040.00","-1,216,572.00","-1,408,808.00","-2,021,557.00","-2,004,599.00","-2,054,270.00","-1,951,261.00","-3,807,456.00","-2,838,917.00","-2,495,774.00","-3,207,895.00","-1,521,746.00"
SMA,SmartTrans Holdings Limited,Annual Profit and Loss - EBIT,"-1,708,720.00","-1,652,270.00","-1,611,486.00","-1,486,154.00","-1,994,053.00","-1,350,326.00","-1,540,794.00","-2,120,530.00","-2,056,532.00","-2,153,788.00","-2,030,168.00","-3,852,348.00","-2,858,276.00","-2,504,509.00","-3,996,256.00","-1,653,165.00"
SMA,SmartTrans Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-1,708,720.00","-1,328,491.00","-1,432,553.00","-1,361,944.00","-1,922,036.00","-1,295,202.00","-1,449,620.00","-2,008,536.00","-1,899,727.00","-1,722,325.00","-1,482,378.00","-3,826,327.00","-2,527,630.00","-2,122,613.00","-4,376,279.00","-1,653,165.00"
SMA,SmartTrans Holdings Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SMA,SmartTrans Holdings Limited,Annual Ratio Analysis - Net Profit Margin,-754.07%,-293.42%,--,--,-433.61%,-271.83%,-314.15%,-672.71%,-445.99%,-570.28%,-274.88%,"-1,552.41%","-5,609.23%","-2,377.37%",-182.11%,-38.65%
SMA,SmartTrans Holdings Limited,Annual Ratio Analysis - ROE,-11.07%,-11.64%,-15.34%,-17.08%,-31.75%,-19.36%,-20.04%,-38.45%,-28.08%,-34.15%,-26.61%,-98.56%,-67.11%,-53.66%,"1,845.04%",-27.77%
SMA,SmartTrans Holdings Limited,Annual Ratio Analysis - Market Cap.($),"12,520,547.33","6,683,505.57","3,628,188.74","2,291,487.62","2,291,487.62","4,206,340.64","10,199,604.80","23,232,433.15","23,560,009.60","4,581,112.98","18,076,155.30","22,393,493.22","11,349,364.08","8,107,583.16","21,166,382.87","59,556,922.95"
SMN,Structural Monitoring Systems Plc,Annual Balance Sheet - Total Equity, , , ,"30,524,575.00", ,"2,543,915.00","2,681,855.00","5,952,804.00","1,077,764.00","573,949.00","112,181.00","472,670.00","59,523.00","7,667.00","-5,925.00","502,545.00"
SMN,Structural Monitoring Systems Plc,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"531,960.00", ,"543,543.00","2,126,080.00","2,087,579.00","1,074,702.00","327,020.00","735,291.00","311,613.00","115,051.00","341,449.00","240,018.00","14,852.00"
SMN,Structural Monitoring Systems Plc,Annual Profit and Loss - EBITDA, , , ,"-1,504,282.00", ,"-23,254,814.00","-3,774,680.00","-3,020,430.00","-3,449,004.00","-1,548,380.00","-803,113.00","-1,255,171.00","-1,259,817.00","-913,191.00","1,121,517.00","955,018.00"
SMN,Structural Monitoring Systems Plc,Annual Profit and Loss - EBIT, , , ,"-1,504,282.00", ,"-24,434,849.00","-3,917,417.00","-3,158,760.00","-3,588,049.00","-1,594,708.00","-824,682.00","-1,262,013.00","-1,267,968.00","-913,191.00","-764,099.00","-930,598.00"
SMN,Structural Monitoring Systems Plc,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"-1,504,282.00", ,"-24,270,955.00","-3,770,114.00","-2,973,397.00","-3,371,514.00","-1,301,897.00","-821,849.00","-1,253,182.00","-1,266,990.00","-913,087.00","-764,207.00","-928,424.00"
SMN,Structural Monitoring Systems Plc,Annual Profit and Loss - Total Operating Income (ban, , , ,--, ,--,--,--,--,--,--,--,--,--,--,--
SMN,Structural Monitoring Systems Plc,Annual Ratio Analysis - Net Profit Margin, , , ,--, ,"-4,465.32%",-334.04%,-646.92%,-680.26%,-398.11%,-437.73%,-411.85%,"-1,112.78%",-634.19%,-504.84%,"-50,457.83%"
SMN,Structural Monitoring Systems Plc,Annual Ratio Analysis - ROE, , , ,-4.93%, ,-636.05%,-140.58%,-49.95%,-312.82%,-226.83%,-732.61%,-265.13%,"-2,128.57%","-11,909.31%","12,898.01%",-184.74%
SMN,Structural Monitoring Systems Plc,Annual Ratio Analysis - Market Cap.($), , , ,0.00, ,"18,719,564.64","19,727,766.60","41,914,086.72","9,144,891.65","1,285,202.45","4,071,603.16","2,673,935.86","2,515,091.52","1,803,265.78","31,348,721.14","35,462,278.89"
SMP,Smartpay Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"5,688,382.00","9,090,141.00","11,208,435.00"
SMP,Smartpay Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , ,--,"21,406,059.00","21,730,259.00"
SMP,Smartpay Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , ,0.00,"7,069,693.00","8,658,165.00"
SMP,Smartpay Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , ,0.00,"3,271,738.00","4,045,120.00"
SMP,Smartpay Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,0.00,"1,628,365.00","1,539,970.00"
SMP,Smartpay Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , ,--,--,--
SMP,Smartpay Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , ,--,7.61%,9.53%
SMP,Smartpay Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,0.00%,17.91%,18.47%
SMP,Smartpay Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , ,0.00,"54,960,728.96","31,774,171.43"
SMX,SMS Management and Technology Limited,Annual Balance Sheet - Total Equity,"425,689,000.00","172,513,000.00","184,247,000.00","63,415,000.00","64,664,000.00","36,839,000.00","49,375,000.00","57,898,000.00","70,628,000.00","79,559,000.00","92,388,000.00","105,418,000.00","119,278,000.00","124,138,000.00","125,701,000.00","132,165,000.00"
SMX,SMS Management and Technology Limited,Annual Profit and Loss - Total Revenue Excluding Int,"58,762,000.00","151,358,000.00","131,300,000.00","83,070,000.00","80,972,000.00","109,427,000.00","127,612,000.00","175,586,000.00","237,893,000.00","230,626,000.00","247,575,000.00","306,059,000.00","335,837,000.00","279,796,000.00","314,410,000.00","356,243,000.00"
SMX,SMS Management and Technology Limited,Annual Profit and Loss - EBITDA,"3,910,000.00","-3,587,000.00","9,354,000.00","-1,135,000.00","6,653,000.00","10,359,000.00","16,457,000.00","26,084,000.00","35,094,000.00","33,389,000.00","38,143,000.00","42,158,000.00","43,979,000.00","28,573,000.00","22,806,000.00","30,988,000.00"
SMX,SMS Management and Technology Limited,Annual Profit and Loss - EBIT,"-1,756,000.00","-26,117,000.00","-1,786,000.00","-10,380,000.00","4,971,000.00","8,963,000.00","16,058,000.00","25,617,000.00","34,696,000.00","32,908,000.00","37,702,000.00","41,301,000.00","42,865,000.00","27,764,000.00","21,067,000.00","28,162,000.00"
SMX,SMS Management and Technology Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-3,291,000.00","-264,352,000.00","-11,000.00","-106,808,000.00","5,033,000.00","6,755,000.00","11,848,000.00","18,046,000.00","24,809,000.00","24,322,000.00","27,896,000.00","29,837,000.00","30,602,000.00","21,117,000.00","12,653,000.00","17,007,000.00"
SMX,SMS Management and Technology Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
SMX,SMS Management and Technology Limited,Annual Ratio Analysis - Net Profit Margin,-5.70%,-16.88%,-0.01%,-10.62%,6.30%,6.19%,9.28%,10.28%,10.43%,10.55%,11.27%,9.75%,9.02%,7.26%,4.63%,5.42%
SMX,SMS Management and Technology Limited,Annual Ratio Analysis - ROE,-0.77%,-14.74%,-0.01%,-13.82%,7.78%,18.34%,24.00%,31.17%,35.13%,30.57%,30.19%,28.30%,25.36%,16.29%,11.58%,14.61%
SMX,SMS Management and Technology Limited,Annual Ratio Analysis - Market Cap.($),"716,663,283.74","123,494,805.46","174,771,255.28","61,223,565.00","108,320,647.05","114,286,119.22","198,861,900.00","375,596,400.00","240,805,710.00","258,208,580.00","398,020,720.00","426,919,500.00","351,658,240.00","315,669,900.00","245,654,760.00","238,698,480.00"
SP1,Search Party Group Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , ,"6,931.00","882,000.00","1,513,000.00","-4,556,000.00","654,228.00","6,832,865.00","4,014,656.00"
SP1,Search Party Group Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,"90,216,000.00","84,391,000.00","28,834,000.00","826,008.00","252,523.00","179,176.00"
SP1,Search Party Group Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , ,0.00,"-1,785,000.00","-460,000.00","-7,836,000.00","-2,694,122.00","-1,519,550.00","-1,522,476.00"
SP1,Search Party Group Ltd,Annual Profit and Loss - EBIT, , , , , , , , , ,0.00,"-1,982,000.00","-673,000.00","-8,239,000.00","-2,741,803.00","-1,929,934.00","-1,948,504.00"
SP1,Search Party Group Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,0.00,"-4,071,000.00","-953,000.00","-8,178,000.00","5,210,329.00","-1,898,960.00","-2,599,302.00"
SP1,Search Party Group Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , ,--,--,--,--,--,--,--
SP1,Search Party Group Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , ,--,-4.60%,-1.17%,-238.77%,"-3,580.00%","-1,025.27%",--
SP1,Search Party Group Ltd,Annual Ratio Analysis - ROE, , , , , , , , , ,0.00%,-461.56%,-62.99%,179.50%,-386.99%,-27.87%,-45.26%
SP1,Search Party Group Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , ,0.00,"6,400,000.00","3,900,800.00","3,238,400.02","1,842,818.00","10,394,607.90","3,900,419.61"
SPZ,Smart Parking Limited,Annual Balance Sheet - Total Equity, , , , , , ,"13,044,374.00","6,181,235.00","2,778,111.00","4,551,465.00","6,002,992.00","22,148,497.00","19,887,995.00","13,390,664.00","19,295,935.00","14,959,149.00"
SPZ,Smart Parking Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,"504,254.00","7,406,286.00","218,444.00","1,397,429.00","2,147,359.00","12,428,998.00","20,448,283.00","22,501,637.00","23,557,198.00"
SPZ,Smart Parking Limited,Annual Profit and Loss - EBITDA, , , , , , ,0.00,"-1,726,501.00","-3,222,016.00","-884,334.00","1,136,928.00","-744,327.00","-4,024,060.00","-3,742,216.00","-2,428,844.00","-2,743,008.00"
SPZ,Smart Parking Limited,Annual Profit and Loss - EBIT, , , , , , ,0.00,"-1,902,928.00","-3,458,227.00","-884,450.00","1,136,928.00","-1,165,925.00","-5,455,612.00","-5,869,468.00","-4,846,095.00","-5,340,478.00"
SPZ,Smart Parking Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,0.00,"-6,893,331.00","-3,444,547.00","-736,158.00","1,451,527.00","-1,173,427.00","-17,151,635.00","-7,278,928.00","-7,025,711.00","-5,360,277.00"
SPZ,Smart Parking Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
SPZ,Smart Parking Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,-349.47%,-46.51%,--,--,-86.98%,-42.14%,-29.08%,-22.06%,-17.67%
SPZ,Smart Parking Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-28.51%,-123.99%,-18.29%,24.18%,-5.30%,-26.33%,-44.41%,-25.09%,-27.82%
SPZ,Smart Parking Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,"7,627,685.85","2,217,460.58","4,756,350.37","5,520,763.82","33,563,349.43","62,432,580.60","31,246,290.30","40,454,795.92","26,955,843.54"
SRO,ShareRoot Ltd,Annual Balance Sheet - Total Equity,"9,414,631.00","8,893,386.00","9,848,412.00","10,470,473.00","16,088,612.00","13,410,241.00","52,130,000.00","59,607,000.00", ,"-4,038,675.00","1,688,114.00","14,167,030.00","10,122,494.00","8,313,632.00","5,774,371.00","1,325,439.00"
SRO,ShareRoot Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"8,700.00",--,-46.00,--,"99,850.00","1,000.00","150,000.00","251,000.00", ,--,"11,250.00","10,500.00","1,548,912.00","12,376.00","59,810.00","141,726.00"
SRO,ShareRoot Ltd,Annual Profit and Loss - EBITDA,"-612,780.00","-707,964.00","-503,935.00","-787,921.00","-1,054,511.00","-1,705,779.00","-2,262,000.00","-3,598,000.00", ,"-588,491.00","-407,216.00","-437,624.00","-4,504,038.00","-2,052,626.00","-2,661,977.00","-4,457,456.00"
SRO,ShareRoot Ltd,Annual Profit and Loss - EBIT,"-617,813.00","-712,346.00","-506,786.00","-789,321.00","-1,060,575.00","-1,707,731.00","-2,265,000.00","-3,608,000.00", ,"-588,491.00","-407,216.00","-437,624.00","-4,519,272.00","-2,090,803.00","-2,696,342.00","-4,487,510.00"
SRO,ShareRoot Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"-508,506.00","-681,245.00","-501,633.00","-787,152.00","-997,323.00","-6,850,202.00","-2,382,000.00","-1,509,000.00", ,"-73,675,411.00","3,181,851.00","-321,892.00","-4,338,330.00","-2,019,486.00","-2,666,040.00","-4,476,738.00"
SRO,ShareRoot Ltd,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--, ,--,--,--,--,--,--,--
SRO,ShareRoot Ltd,Annual Ratio Analysis - Net Profit Margin,--,--,--,--,--,--,--,-603.60%, ,--,--,--,--,--,--,--
SRO,ShareRoot Ltd,Annual Ratio Analysis - ROE,-5.40%,-7.66%,-5.09%,-7.52%,-6.20%,-14.20%,-4.57%,-2.53%, ,2.28%,-21.14%,-2.27%,-42.86%,-24.29%,-46.17%,-337.76%
SRO,ShareRoot Ltd,Annual Ratio Analysis - Market Cap.($),"10,737,902.80","5,591,080.43","4,140,498.63","7,517,101.86","19,248,277.86","14,200,146.01","46,293,698.40","59,267,101.54", ,"23,457,987.66","6,266,494.65","28,763,692.21","13,074,405.55","6,582,202.78","3,976,321.66","1,325,440.56"
STL,StarGroup Limited,Annual Balance Sheet - Total Equity,"2,289,338.00","16,265,442.00","15,979,354.00","14,153,281.00","10,714,850.00","-4,326,811.00","618,478.00","12,936,171.00","23,732,900.00","26,948,525.00","38,064,644.00","38,023,837.00","25,271,944.00","15,440,307.00","4,732,045.00","1,884,993.00"
STL,StarGroup Limited,Annual Profit and Loss - Total Revenue Excluding Int,"5,294,475.00","15,465,940.00","26,150,223.00","24,410,599.00","37,072,851.00","41,261,057.00","307,551.00","262,814.00","20,448,061.00","19,123,080.00","42,433,951.00","70,344,869.00","31,908,457.00","15,175,563.00","365,697.00","589,289.00"
STL,StarGroup Limited,Annual Profit and Loss - EBITDA,"1,056,718.00","89,541.00","345,406.00","-885,458.00","1,187,555.00","1,098,137.00","-553,276.00","-1,377,739.00","-2,114,886.00","2,623,225.00","6,292,699.00","5,390,410.00","-1,758,738.00","-10,710,916.00","-2,153,169.00","-1,201,501.00"
STL,StarGroup Limited,Annual Profit and Loss - EBIT,"83,594.00","-392,048.00","-386,410.00","-1,652,617.00","-1,078,095.00","240,777.00","-553,892.00","-1,379,862.00","-2,323,095.00","1,116,685.00","4,430,248.00","3,101,552.00","-3,286,423.00","-11,526,904.00","-2,164,698.00","-1,239,668.00"
STL,StarGroup Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-933,693.00","-462,682.00","-457,602.00","-1,388,775.00","-3,417,853.00","-15,065,529.00","-532,623.00","-1,349,866.00","-2,476,088.00","2,598,412.00","4,380,740.00","221,167.00","-12,232,219.00","-11,271,557.00","-2,742,005.00","-2,875,564.00"
STL,StarGroup Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
STL,StarGroup Limited,Annual Ratio Analysis - Net Profit Margin,3.79%,-2.10%,-1.81%,-5.27%,-2.75%,-1.62%,-173.18%,-513.62%,-12.39%,13.13%,7.31%,-4.55%,-13.38%,-62.04%,-564.90%,-210.22%
STL,StarGroup Limited,Annual Ratio Analysis - ROE,8.77%,-1.97%,-2.86%,-8.88%,-9.30%,15.32%,-86.12%,-10.43%,-11.68%,10.26%,9.17%,-9.32%,-24.60%,-88.34%,-43.66%,-65.72%
STL,StarGroup Limited,Annual Ratio Analysis - Market Cap.($),"21,001,891.40","16,875,999.00","22,794,354.00","7,812,508.90","7,254,472.55","1,339,287.24","9,364,827.15","65,342,494.28","37,151,269.07","24,478,889.59","37,552,563.00","16,619,755.50","10,618,177.12","8,694,900.89","7,140,970.68","4,530,293.23"
TCH,Touchcorp Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"44,019,009.00"
TCH,Touchcorp Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,"42,455,760.00"
TCH,Touchcorp Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,"9,566,329.00"
TCH,Touchcorp Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,"8,349,392.00"
TCH,Touchcorp Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,"9,387,461.00"
TCH,Touchcorp Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
TCH,Touchcorp Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,22.19%
TCH,Touchcorp Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,21.33%
TCH,Touchcorp Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,"283,541,751.36"
THD,Thred Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"2,719,097.00","2,555,461.00","2,896,366.00","7,845,301.00","3,502,644.00","4,869,946.00","-1,515,060.00"
THD,Thred Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,--,"3,441,912.00","53,415.00",--,--,"133,146.00"
THD,Thred Limited,Annual Profit and Loss - EBITDA, , , , , , , , , ,0.00,"-386,067.00","1,786,576.00","-3,405,742.00","-6,824,514.00","-1,127,900.00","-1,714,402.00"
THD,Thred Limited,Annual Profit and Loss - EBIT, , , , , , , , , ,0.00,"-386,067.00","1,786,576.00","-3,405,742.00","-6,871,619.00","-1,157,833.00","-1,719,563.00"
THD,Thred Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,0.00,"-337,045.00","1,836,914.00","-3,183,172.00","-6,844,874.00","-1,157,013.00","-8,417,063.00"
THD,Thred Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , ,--,--,--,--,--,--,--
THD,Thred Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , ,--,--,--,--,--,--,--
THD,Thred Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,0.00%,-13.19%,63.42%,-40.57%,-195.42%,-23.76%,115.57%
THD,Thred Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , ,0.00,"2,553,000.00","56,423,999.40","6,394,987.98","3,450,077.49","6,153,790.08","3,844,124.66"
TKF,TikForce Limited,Annual Balance Sheet - Total Equity, , , , , , ,"2,809,747.00","3,185,553.00","2,585,505.00","664,746.00","925,296.00","2,136,140.00","1,465,324.00","647,148.00","-489,157.00","-1,002,736.00"
TKF,TikForce Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,--,--,"6,230.00","1,190.00",--,"111,461.00",--,--,--
TKF,TikForce Limited,Annual Profit and Loss - EBITDA, , , , , , ,0.00,"-626,475.00","-635,320.00","-2,038,024.00","-1,076,953.00","-2,912,591.00","-2,257,409.00","-3,389,644.00","-1,740,175.00","-800,987.00"
