ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
TAH,Tabcorp Holdings Limited,Annual Profit and Loss - EBIT,"319,897,000.00","365,067,000.00","435,301,000.00","435,337,000.00","576,997,000.00","751,300,000.00","939,500,000.00","803,300,000.00","856,200,000.00","896,400,000.00","794,400,000.00","204,500,000.00","587,000,000.00","308,900,000.00","318,700,000.00","334,600,000.00"
TAH,Tabcorp Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"174,780,000.00","187,682,000.00","260,959,000.00","252,624,000.00","311,027,000.00","370,800,000.00","542,600,000.00","449,500,000.00","-165,000,000.00","521,700,000.00","469,500,000.00","534,800,000.00","340,000,000.00","126,600,000.00","129,900,000.00","334,500,000.00"
TAH,Tabcorp Holdings Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
TAH,Tabcorp Holdings Limited,Annual Ratio Analysis - Net Profit Margin,10.48%,10.36%,13.50%,13.84%,12.61%,9.46%,14.31%,11.62%,12.95%,12.41%,11.13%,-1.91%,11.21%,6.96%,7.34%,15.52%
TAH,Tabcorp Holdings Limited,Annual Ratio Analysis - ROE,13.76%,15.10%,20.45%,19.94%,15.72%,10.87%,16.29%,13.34%,18.66%,15.95%,13.59%,-4.66%,24.19%,9.84%,10.09%,19.79%
TAH,Tabcorp Holdings Limited,Annual Ratio Analysis - Market Cap.($),"3,567,300,806.40","3,536,696,423.00","4,664,372,925.00","3,937,043,731.17","6,030,404,484.64","8,592,269,386.00","7,978,890,643.20","9,002,498,324.40","5,149,534,026.96","4,322,545,120.04","3,877,921,054.47","2,263,584,934.73","2,139,233,929.17","2,271,901,354.50","2,563,525,503.84","3,773,769,185.55"
TAU,Trustees Australia Limited,Annual Balance Sheet - Total Equity,"8,767,672.00","10,597,827.00","11,906,958.00","13,464,698.00","19,298,605.00","20,949,000.00","24,880,837.00","26,515,774.00","26,436,147.00","26,873,154.00","20,842,090.00","11,414,127.00","9,827,351.00","9,526,044.00","8,582,091.00","9,575,276.00"
TAU,Trustees Australia Limited,Annual Profit and Loss - Total Revenue Excluding Int,"8,461,264.00","8,781,501.00","8,074,426.00","8,656,889.00","8,529,948.00","9,310,000.00","8,386,271.00","3,200,917.00","3,497,530.00","4,430,482.00","5,961,709.00","4,637,168.00","4,300,366.00","6,415,644.00","3,787,353.00","3,620,062.00"
TAU,Trustees Australia Limited,Annual Profit and Loss - EBITDA,"2,652,700.00","2,269,833.00","1,913,904.00","2,104,974.00","2,049,619.00","2,494,000.00","5,607,836.00","621,249.00","63,616.00","585,920.00","-216,217.00","-2,243,411.00","-596,937.00","-1,024,504.00","-94,603.00","24,118.00"
TAU,Trustees Australia Limited,Annual Profit and Loss - EBIT,"2,417,578.00","2,006,037.00","1,647,373.00","1,808,370.00","1,665,082.00","1,935,000.00","5,440,030.00","446,883.00","-135,661.00","379,091.00","-542,610.00","-2,549,412.00","-874,339.00","-1,203,331.00","-278,239.00","-192,904.00"
TAU,Trustees Australia Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"2,417,586.00","1,618,631.00","1,306,532.00","1,432,740.00","1,524,785.00","1,651,000.00","6,731,773.00","1,604,929.00","-298,515.00","527,681.00","-1,181,760.00","-9,446,978.00","-1,598,416.00","-324,432.00","-933,944.00","564,622.00"
TAU,Trustees Australia Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
TAU,Trustees Australia Limited,Annual Ratio Analysis - Net Profit Margin,28.65%,19.13%,16.87%,17.50%,18.46%,17.91%,197.21%,54.40%,5.35%,11.27%,-21.14%,-79.75%,-22.27%,-20.45%,-15.55%,-3.93%
TAU,Trustees Australia Limited,Annual Ratio Analysis - ROE,27.57%,15.27%,10.97%,10.64%,7.90%,7.88%,21.30%,6.05%,0.70%,1.74%,-5.74%,-29.39%,-9.09%,-13.37%,-6.16%,-1.45%
TAU,Trustees Australia Limited,Annual Ratio Analysis - Market Cap.($),"7,429,022.31","6,307,234.92","6,979,843.16","6,904,785.82","10,175,473.84","12,355,932.52","18,238,053.35","19,866,078.60","14,071,805.68","14,899,558.95","11,257,444.54","6,622,026.20","3,476,563.76","3,311,013.10","2,317,709.17","5,297,620.96"
TBH,TopBetta Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"11,695,719.00"
TBH,TopBetta Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
TBH,TopBetta Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
TBH,TopBetta Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
TBH,TopBetta Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
TBH,TopBetta Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
TBH,TopBetta Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
TBH,TopBetta Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
TBH,TopBetta Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
TCO,Transmetro Corporation Limited,Annual Balance Sheet - Total Equity,"15,946,430.00","7,234,605.00","2,222,483.00","3,088,639.00","10,932,285.00","15,896,979.00","12,039,144.00","13,860,336.00","15,277,438.00","16,320,375.00","17,120,738.00","18,647,101.00","20,870,783.00","22,206,709.00","19,108,420.00","19,706,407.00"
TCO,Transmetro Corporation Limited,Annual Profit and Loss - Total Revenue Excluding Int,"32,477,214.00","31,439,161.00","28,709,925.00","30,726,627.00","26,884,034.00","24,252,369.00","23,643,892.00","25,029,438.00","26,327,236.00","31,456,974.00","31,386,216.00","34,896,453.00","36,667,616.00","33,986,514.00","31,978,978.00","29,787,912.00"
TCO,Transmetro Corporation Limited,Annual Profit and Loss - EBITDA,"3,071,119.00","1,521,364.00","-876,446.00","1,171,729.00","3,097,538.00","3,348,329.00","3,382,105.00","4,111,708.00","4,924,107.00","3,988,867.00","3,251,848.00","5,087,375.00","6,473,049.00","5,954,139.00","3,703,092.00","4,517,478.00"
TCO,Transmetro Corporation Limited,Annual Profit and Loss - EBIT,"1,313,867.00","-177,887.00","-2,636,909.00","-212,703.00","2,278,989.00","2,582,712.00","2,783,740.00","3,519,825.00","4,214,421.00","2,933,511.00","1,853,179.00","3,479,900.00","4,813,108.00","4,152,697.00","1,821,806.00","2,769,736.00"
TCO,Transmetro Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"858,829.00","-1,783,441.00","-4,119,671.00","247,026.00","2,269,875.00","2,331,285.00","2,036,713.00","2,177,090.00","2,550,924.00","1,624,754.00","744,620.00","4,202,918.00","-3,215,564.00","2,005,064.00","445,515.00","1,162,486.00"
TCO,Transmetro Corporation Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
TCO,Transmetro Corporation Limited,Annual Ratio Analysis - Net Profit Margin,-0.19%,-4.09%,-9.25%,-0.64%,8.57%,10.26%,8.75%,8.84%,9.87%,5.28%,2.75%,5.68%,15.23%,6.59%,1.40%,4.59%
TCO,Transmetro Corporation Limited,Annual Ratio Analysis - ROE,-0.40%,-17.61%,-114.87%,-5.54%,20.76%,14.66%,16.92%,15.71%,16.70%,9.96%,4.98%,10.54%,26.43%,9.98%,2.33%,6.91%
TCO,Transmetro Corporation Limited,Annual Ratio Analysis - Market Cap.($),"3,341,319.50","3,881,005.62","3,345,694.50","7,360,527.90","6,691,389.00","7,360,527.90","5,620,766.76","12,044,500.20","12,713,639.10","9,367,944.60","9,367,944.60","7,360,527.90","8,029,666.80","11,442,275.19","14,721,055.80","13,382,778.00"
TEN,Ten Network Holdings Limited,Annual Balance Sheet - Total Equity,"965,491,000.00","988,093,000.00","791,777,000.00","586,062,000.00","582,664,000.00","606,310,000.00","563,875,000.00","627,328,000.00","766,274,000.00","806,080,000.00","902,300,000.00","807,838,000.00","941,790,000.00","885,813,000.00","719,467,000.00","411,488,000.00"
TEN,Ten Network Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"606,824,000.00","662,811,000.00","666,089,000.00","730,456,000.00","832,115,000.00","953,204,000.00","889,336,000.00","1,002,433,000.00","1,003,093,000.00","901,508,000.00","990,616,000.00","998,711,000.00","727,707,000.00","655,151,000.00","648,299,000.00","656,682,000.00"
TEN,Ten Network Holdings Limited,Annual Profit and Loss - EBITDA,"327,672,000.00","151,765,000.00","174,482,000.00","214,464,000.00","264,020,000.00","328,679,000.00","265,630,000.00","248,546,000.00","215,026,000.00","150,959,000.00","208,064,000.00","172,495,000.00","94,675,000.00","41,994,000.00","-79,336,000.00","-11,791,000.00"
TEN,Ten Network Holdings Limited,Annual Profit and Loss - EBIT,"190,203,000.00","131,241,000.00","145,932,000.00","193,321,000.00","264,020,000.00","304,417,000.00","243,750,000.00","219,256,000.00","179,963,000.00","117,569,000.00","178,860,000.00","146,855,000.00","76,261,000.00","24,136,000.00","-94,961,000.00","-26,059,000.00"
TEN,Ten Network Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"72,514,000.00","15,957,000.00","-159,330,000.00","103,431,000.00","92,434,000.00","122,497,000.00","54,447,000.00","78,523,000.00","274,005,000.00","-89,354,000.00","150,007,000.00","17,651,000.00","-4,200,000.00","-278,122,000.00","-163,469,000.00","-308,450,000.00"
TEN,Ten Network Holdings Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
TEN,Ten Network Holdings Limited,Annual Ratio Analysis - Net Profit Margin,10.04%,3.23%,18.93%,5.62%,9.25%,9.48%,6.67%,6.68%,8.93%,5.23%,9.78%,7.42%,2.77%,-0.77%,-18.44%,-7.72%
TEN,Ten Network Holdings Limited,Annual Ratio Analysis - ROE,7.48%,2.31%,19.00%,8.33%,15.67%,17.67%,13.29%,10.62%,11.69%,5.85%,10.73%,9.22%,2.16%,-0.57%,-16.08%,-12.29%
TEN,Ten Network Holdings Limited,Annual Ratio Analysis - Market Cap.($),"1,001,541,061.96","712,122,352.04","765,460,704.21","901,178,693.44","1,348,447,930.96","1,468,230,018.66","1,080,867,643.79","2,416,030,600.08","1,568,276,240.40","1,301,319,716.40","1,431,974,306.40","980,425,193.50","553,323,876.10","789,026,107.72","659,702,800.78","478,589,606.32"
TFG,Total Face Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"12,404,514.00"
TFG,Total Face Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
TFG,Total Face Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
TFG,Total Face Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
TFG,Total Face Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
TFG,Total Face Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
TFG,Total Face Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
TFG,Total Face Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
TFG,Total Face Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
TGA,Thorn Group Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"54,402,000.00","62,320,000.00","69,262,000.00","81,767,000.00","95,003,000.00","140,211,000.00","155,373,000.00","171,620,000.00","189,488,000.00"
TGA,Thorn Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"101,654,000.00","117,161,000.00","127,568,000.00","145,140,000.00","192,506,000.00","185,133,000.00","200,239,000.00","231,719,000.00","216,687,000.00"
TGA,Thorn Group Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"14,176,000.00","17,615,000.00","18,093,000.00","24,612,000.00","32,679,000.00","67,433,000.00","71,890,000.00","76,182,000.00","6,549,000.00"
TGA,Thorn Group Limited,Annual Profit and Loss - EBIT, , , , , , , ,"12,297,000.00","16,262,000.00","18,093,000.00","24,612,000.00","32,679,000.00","38,560,000.00","39,631,000.00","39,969,000.00","-25,932,000.00"
TGA,Thorn Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"6,542,000.00","10,899,000.00","12,320,000.00","19,495,000.00","22,038,000.00","27,849,000.00","28,021,000.00","28,151,000.00","30,593,000.00"
TGA,Thorn Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
TGA,Thorn Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,30.05%,9.34%,9.67%,13.43%,11.46%,15.22%,14.02%,12.17%,15.53%
TGA,Thorn Group Limited,Annual Ratio Analysis - ROE, , , , , , , ,12.03%,17.49%,17.79%,23.84%,23.20%,19.86%,18.03%,16.40%,17.33%
TGA,Thorn Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"95,520,000.00","70,389,550.00","63,075,740.00","144,973,920.00","284,391,210.00","229,807,180.00","304,023,040.00","321,413,847.95","404,072,030.13"
TME,Trade Me Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"83,821,850.00","638,579,000.00","657,066,000.00","674,472,000.00","611,679,652.00"
TME,Trade Me Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,"145,727,000.00","164,114,000.00","180,104,000.00","176,814,237.00"
TME,Trade Me Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,0.00,"110,407,000.00","122,961,000.00","128,719,000.00","118,984,416.00"
TME,Trade Me Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,0.00,"105,242,000.00","114,226,000.00","116,406,000.00","105,451,567.00"
TME,Trade Me Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"75,592,000.00","78,596,000.00","80,111,000.00","70,982,822.00"
TME,Trade Me Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
TME,Trade Me Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,53.06%,47.59%,44.48%,40.15%
TME,Trade Me Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,20.29%,11.89%,11.88%,11.60%
TME,Trade Me Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,"1,156,320,000.00","1,632,801,320.00","1,296,832,950.00","1,198,601,760.00"
TMP,Tech Mpire Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"2,429,852.00","2,739,117.00","2,689,103.00","7,124,481.00"
TMP,Tech Mpire Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,--,--,--,"12,001,073.00"
TMP,Tech Mpire Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,0.00,"-72,489.00","-146,817.00","-3,884,331.00"
TMP,Tech Mpire Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,0.00,"-73,610.00","-148,183.00","-3,910,328.00"
TMP,Tech Mpire Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,0.00,"-28,292.00","-54,808.00","-10,331,492.00"
TMP,Tech Mpire Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
TMP,Tech Mpire Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,--,--,--,-34.97%
TMP,Tech Mpire Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-1.38%,-2.04%,-58.45%
TMP,Tech Mpire Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,"4,418,610.21","4,629,020.22","20,583,940.34"
TNK,Think Childcare Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"14,868,000.00","17,380,000.00"
TNK,Think Childcare Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,"7,221,000.00","46,502,000.00"
TNK,Think Childcare Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,"-4,300,000.00","7,394,000.00"
TNK,Think Childcare Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,"-4,361,000.00","7,066,000.00"
TNK,Think Childcare Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"-6,012,000.00","4,809,000.00"
TNK,Think Childcare Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
TNK,Think Childcare Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,10.80%
TNK,Think Childcare Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,27.68%
TNK,Think Childcare Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"38,610,000.00"
TPW,Temple & Webster Group Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"49,800,000.00"
TPW,Temple & Webster Group Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
TPW,Temple & Webster Group Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
TPW,Temple & Webster Group Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
TPW,Temple & Webster Group Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
TPW,Temple & Webster Group Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
TPW,Temple & Webster Group Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
TPW,Temple & Webster Group Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
TPW,Temple & Webster Group Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
TRS,The Reject Shop Limited,Annual Balance Sheet - Total Equity, , , ,"15,579,000.00","17,410,431.00","22,691,000.00","26,635,000.00","29,485,000.00","36,033,000.00","39,458,000.00","51,543,000.00","53,050,000.00","68,515,000.00","125,067,000.00","120,272,000.00","134,673,000.00"
TRS,The Reject Shop Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"163,606,000.00","183,821,746.00","203,200,000.00","237,530,000.00","280,696,000.00","353,099,000.00","412,175,000.00","470,906,000.00","523,056,000.00","562,888,000.00","622,076,000.00","711,534,000.00","756,800,000.00"
TRS,The Reject Shop Limited,Annual Profit and Loss - EBITDA, , , ,"10,049,000.00","11,797,605.00","13,889,000.00","17,401,000.00","23,349,000.00","31,438,000.00","35,801,000.00","41,499,000.00","37,074,000.00","46,554,000.00","44,029,000.00","47,098,000.00","44,150,000.00"
TRS,The Reject Shop Limited,Annual Profit and Loss - EBIT, , , ,"7,348,000.00","8,756,395.00","10,411,000.00","13,379,000.00","18,256,000.00","24,712,000.00","28,347,000.00","32,720,000.00","25,985,000.00","34,169,000.00","29,968,000.00","29,149,000.00","25,023,000.00"
TRS,The Reject Shop Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"4,616,000.00","5,580,577.00","7,061,000.00","9,052,000.00","12,296,000.00","16,671,000.00","18,995,000.00","23,351,000.00","16,171,000.00","21,923,000.00","19,451,000.00","14,508,000.00","14,239,000.00"
TRS,The Reject Shop Limited,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--
TRS,The Reject Shop Limited,Annual Ratio Analysis - Net Profit Margin, , , ,2.82%,3.07%,3.48%,3.81%,4.38%,4.72%,4.61%,4.96%,3.09%,3.95%,3.24%,3.05%,2.32%
TRS,The Reject Shop Limited,Annual Ratio Analysis - ROE, , , ,29.63%,32.05%,31.12%,33.99%,41.70%,46.27%,48.14%,45.30%,30.48%,32.00%,16.03%,18.04%,13.06%
TRS,The Reject Shop Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"48,150,220.00","74,984,102.05","154,411,099.50","323,881,681.75","244,228,802.50","302,583,092.40","407,777,199.00","303,291,090.50","238,551,205.50","495,213,783.12","251,364,882.56","154,607,313.28"
TTA,TTA Holdings Limited,Annual Balance Sheet - Total Equity, , , , , ,"4,179,000.00","6,123,194.00","5,773,148.00","11,016,584.00","12,523,817.00","14,849,627.00","15,198,403.00","16,823,342.00","18,197,820.00","18,112,396.00","12,460,044.00"
TTA,TTA Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,"2,481,519.00","5,040,587.00","63,764,079.00","44,805,216.00","62,491,978.00","63,794,765.00","55,183,689.00","56,121,924.00","58,872,528.00","27,696,166.00"
TTA,TTA Holdings Limited,Annual Profit and Loss - EBITDA, , , , , ,0.00,"-118,859.00","338,849.00","4,094,948.00","3,287,968.00","4,161,019.00","2,028,352.00","3,755,767.00","2,577,849.00","989,707.00","-3,933,667.00"
TTA,TTA Holdings Limited,Annual Profit and Loss - EBIT, , , , , ,0.00,"-263,531.00","-256,146.00","3,742,196.00","3,027,563.00","3,973,393.00","1,832,802.00","3,580,532.00","2,415,449.00","864,557.00","-4,042,066.00"
TTA,TTA Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,0.00,"-66,911.00","-987,377.00","5,810,606.00","1,507,233.00","2,325,810.00","1,173,315.00","2,174,633.00","1,924,172.00","464,270.00","-5,652,352.00"
TTA,TTA Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
TTA,TTA Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,--,-2.70%,-19.59%,9.12%,3.36%,3.72%,1.84%,3.94%,3.46%,0.91%,-13.16%
TTA,TTA Holdings Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-1.09%,-17.10%,52.74%,16.05%,15.66%,7.72%,12.93%,10.57%,2.56%,-29.15%
TTA,TTA Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"7,830,000.00","6,007,375.25","11,268,719.62","3,847,855.48","10,856,449.39","6,596,323.68","6,871,170.50","8,245,404.60","7,695,710.96","4,397,549.12"
TTS,Tatts Group Limited,Annual Balance Sheet - Total Equity, , , , , ,"1,096,000,000.00","484,987,000.00","2,614,409,000.00","2,577,859,000.00","2,595,426,000.00","2,467,804,000.00","2,554,139,000.00","2,663,641,000.00","2,760,421,000.00","2,836,035,000.00","2,971,072,000.00"
TTS,Tatts Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"201,296,000.00","2,568,749,000.00","2,412,958,000.00","3,085,632,000.00","3,247,024,000.00","3,293,425,000.00","3,664,104,000.00","3,896,355,000.00","2,944,020,000.00","2,863,637,000.00","2,916,411,000.00"
TTS,Tatts Group Limited,Annual Profit and Loss - EBITDA, , , , , ,"23,551,000.00","223,654,000.00","394,148,000.00","503,155,000.00","549,038,000.00","586,906,000.00","616,316,000.00","663,490,000.00","499,041,000.00","495,193,000.00","505,654,000.00"
TTS,Tatts Group Limited,Annual Profit and Loss - EBIT, , , , , ,"18,000,000.00","165,555,000.00","308,163,000.00","404,416,000.00","444,293,000.00","450,623,000.00","496,901,000.00","563,010,000.00","414,962,000.00","411,284,000.00","418,539,000.00"
TTS,Tatts Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"12,707,000.00","128,848,000.00","288,984,000.00","258,037,000.00","278,048,000.00","120,300,000.00","275,428,000.00","319,139,000.00","247,336,000.00","200,421,000.00","251,964,000.00"
TTS,Tatts Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
TTS,Tatts Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,7.48%,5.02%,9.74%,8.34%,8.56%,8.56%,7.67%,8.70%,8.27%,7.99%,8.84%
TTS,Tatts Group Limited,Annual Ratio Analysis - ROE, , , , , ,1.35%,26.47%,8.93%,9.94%,10.69%,11.41%,10.99%,12.69%,8.79%,8.04%,8.67%
TTS,Tatts Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"1,993,089,231.42","5,947,168,763.20","2,973,584,381.60","3,238,680,440.55","2,871,539,952.96","3,164,848,857.60","3,570,849,700.46","4,446,585,647.02","4,690,642,805.07","5,434,203,163.44"
TWD,Tamawood Limited,Annual Balance Sheet - Total Equity,"2,181,123.00","4,974,315.00","9,160,663.00","11,170,000.00","14,773,000.00","17,764,000.00","20,710,000.00","29,223,000.00","38,760,000.00","40,118,000.00","34,328,000.00","36,998,000.00","8,912,000.00","8,521,000.00","8,231,000.00","8,894,000.00"
TWD,Tamawood Limited,Annual Profit and Loss - Total Revenue Excluding Int,"15,189,694.00","30,559,267.00","64,965,275.00","81,418,000.00","86,161,000.00","67,381,000.00","74,975,000.00","127,002,000.00","143,699,000.00","134,475,000.00","97,887,000.00","129,203,000.00","131,525,000.00","94,978,000.00","80,889,000.00","95,127,000.00"
TWD,Tamawood Limited,Annual Profit and Loss - EBITDA,"2,187,437.00","1,882,081.00","5,183,230.00","5,572,000.00","6,404,000.00","6,283,000.00","7,068,000.00","12,078,000.00","14,316,000.00","12,872,000.00","11,465,000.00","9,769,000.00","12,314,000.00","7,830,000.00","7,302,000.00","9,496,000.00"
TWD,Tamawood Limited,Annual Profit and Loss - EBIT,"2,040,203.00","1,617,757.00","4,755,729.00","5,043,000.00","5,582,000.00","5,764,000.00","6,533,000.00","11,498,000.00","13,952,000.00","12,587,000.00","11,292,000.00","9,407,000.00","12,046,000.00","7,618,000.00","7,099,000.00","9,250,000.00"
TWD,Tamawood Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,288,949.00","1,150,000.00","3,380,822.00","3,572,000.00","4,000,000.00","4,245,000.00","4,919,000.00","8,552,000.00","10,397,000.00","9,477,000.00","10,464,000.00","6,738,000.00","8,397,000.00","5,113,000.00","5,068,000.00","6,542,000.00"
TWD,Tamawood Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
TWD,Tamawood Limited,Annual Ratio Analysis - Net Profit Margin,8.54%,5.04%,6.48%,4.49%,4.70%,6.40%,7.24%,7.67%,7.08%,6.85%,8.54%,5.92%,6.31%,5.23%,6.31%,6.78%
TWD,Tamawood Limited,Annual Ratio Analysis - ROE,709.43%,23.12%,36.91%,31.98%,27.08%,23.90%,23.97%,29.32%,26.39%,23.32%,24.22%,18.21%,95.04%,59.94%,63.38%,75.42%
TWD,Tamawood Limited,Annual Ratio Analysis - Market Cap.($),0.00,"14,865,000.00","23,108,433.20","40,984,351.98","61,097,046.00","45,061,327.18","52,487,092.82","75,133,884.95","85,370,453.46","68,489,433.46","91,852,497.04","89,655,249.84","49,202,251.18","62,621,046.95","81,279,562.98","88,947,446.28"
UCW,UCW Limited,Annual Balance Sheet - Total Equity, , , ,--,"24,198,399.00","25,665,614.00","28,089,888.00","29,094,077.00","29,624,019.00","25,556,448.00","17,616,160.00","1,452,656.00","-103,488.00","-1,468,892.00","-3,325,438.00","959,177.00"
UCW,UCW Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"28,467,000.00","2,242,384.00","44,028,515.00","46,349,888.00","43,730,034.00","33,543,665.00","24,868,284.00","23,659,907.00","17,049,933.00","11,482,447.00","8,016,758.00","3,292,743.00","2,874.00"
